Split,R2,MAE,RMSE,Spearman,Target,Target_column,Feature_set,Model
49,0.03754881132521848,0.8625196943639889,1.227432931220908,0.6587325492402599,SR,SR_mean,core,GradientBoosting
50,-0.4236256409892152,0.9917051463196513,1.5044153189468108,0.2142857142857143,SR,SR_mean,core,GradientBoosting
51,-0.9258851874286333,1.274564132953552,1.833953939521401,-0.06666666666666667,SR,SR_mean,core,GradientBoosting
52,-0.15213065192810582,0.6364484754202793,0.9186645778836684,0.5,SR,SR_mean,core,GradientBoosting
53,-0.1022637170463121,0.6448701703130582,0.8135812841896354,0.050421948408961074,SR,SR_mean,core,GradientBoosting
54,-1.2601794453712225,2.170695950397007,2.5360836583107105,-0.5476190476190477,SR,SR_mean,core,GradientBoosting
55,0.2910923232267102,0.8547893860807254,1.0208692501460168,0.4761904761904762,SR,SR_mean,core,GradientBoosting
56,-0.6141665725404057,1.4465779609206717,1.9657124155861971,-0.25941649671427414,SR,SR_mean,core,GradientBoosting
57,-3.5878604131423586,0.8567414494784572,0.9476448996549783,0.33473096350228926,SR,SR_mean,core,GradientBoosting
58,-0.6421084305707143,1.28756187852581,1.5835147855492895,0.42678197846541877,SR,SR_mean,core,GradientBoosting
59,-2.0001290196309047,1.1429224634330728,1.516249874156696,-0.14458880781356398,SR,SR_mean,core,GradientBoosting
60,0.2865662963484815,0.6916108779415602,0.9117777203089484,0.5952380952380953,SR,SR_mean,core,GradientBoosting
61,0.10907587847417288,1.1244580944835691,1.2852039998976499,0.2833333333333333,SR,SR_mean,core,GradientBoosting
62,-0.5813300892156426,1.5297113287033821,1.825584268463039,0.11666666666666665,SR,SR_mean,core,GradientBoosting
63,0.4805491141206677,0.7327647582728117,0.9304049085399049,0.6333333333333333,SR,SR_mean,core,GradientBoosting
64,0.5823131854510524,0.5188556746783712,0.6115467747454129,0.7619047619047621,SR,SR_mean,core,GradientBoosting
65,-1.0505756568244822,0.9549112800592057,1.6951217659417759,0.08383383833392813,SR,SR_mean,core,GradientBoosting
66,-0.7780792429232057,1.5060266976557515,1.7137941752037398,0.10924755488608233,SR,SR_mean,core,GradientBoosting
67,0.013449975757643395,0.83858153607505,1.0151583747346256,0.6,SR,SR_mean,core,GradientBoosting
68,-0.8259268123060053,1.2201566349984114,1.7028201694231488,0.26666666666666666,SR,SR_mean,core,GradientBoosting
69,0.6331935867382572,0.6138270660972864,0.8319841223460839,0.8571428571428572,SR,SR_mean,core,GradientBoosting
70,-0.36218450243809786,1.163718707521705,1.6608454508981998,-0.03592878785739777,SR,SR_mean,core,GradientBoosting
71,-0.25451511423535145,0.9125032594036031,1.6357629912102936,0.35,SR,SR_mean,core,GradientBoosting
72,-0.4682736500020681,1.1315182885800448,1.4747233751100393,0.4184137043778615,SR,SR_mean,core,GradientBoosting
73,0.09402067594024621,0.8985080387209847,1.168888759187613,0.3666666666666667,SR,SR_mean,core,GradientBoosting
74,-1.372575080732223,1.1989908916712264,1.5285269042573626,-0.07142857142857144,SR,SR_mean,core,GradientBoosting
75,0.28104303691680166,0.7951699042667725,1.0627555459671982,0.7380952380952381,SR,SR_mean,core,GradientBoosting
76,0.3164661431844965,0.9807219177668011,1.0825184795348588,0.8499999999999999,SR,SR_mean,core,GradientBoosting
77,-0.5604524270998497,1.548434956711696,1.9927024812407492,0.09999999999999999,SR,SR_mean,core,GradientBoosting
78,0.2845052333533653,0.936738806691532,1.1813623155858368,0.5,SR,SR_mean,core,GradientBoosting
79,-1.2600982760162047,0.7983852025462119,0.9674618204748552,0.09581010095306071,SR,SR_mean,core,GradientBoosting
80,0.47149327534796903,0.6052220508973353,0.6292487854873329,0.7857142857142858,SR,SR_mean,core,GradientBoosting
81,-0.6442718639202634,0.9276355672198489,1.5320450097060365,0.34309923758984645,SR,SR_mean,core,GradientBoosting
82,0.41324964368382233,0.5410579897825772,0.6039473870141134,0.2845213189769458,SR,SR_mean,core,GradientBoosting
83,0.10529794940463222,0.8681336702322234,1.123188390021636,0.6333333333333333,SR,SR_mean,core,GradientBoosting
84,0.062211083665352995,1.2546465033249308,1.483305264070114,0.4047619047619048,SR,SR_mean,core,GradientBoosting
85,0.32459217880870705,1.0343067269577726,1.2540390738518803,0.5628843430992317,SR,SR_mean,core,GradientBoosting
86,0.23486333595586018,0.6610677050046073,0.8868410441097252,0.7364081197050363,SR,SR_mean,core,GradientBoosting
87,0.12424193575924036,0.8752941568642103,1.1864862245204149,0.5333333333333333,SR,SR_mean,core,GradientBoosting
88,0.12007935886283028,1.0750138084962886,1.2913035112941258,0.39999999999999997,SR,SR_mean,core,GradientBoosting
89,0.5500158289530512,0.5760606790361917,0.7725548375266446,0.7142857142857144,SR,SR_mean,core,GradientBoosting
90,-0.9130325082344448,1.5621711895201114,2.124490389333995,0.023809523809523815,SR,SR_mean,core,GradientBoosting
91,-0.8736233477739348,1.0082141993089309,1.51524141815228,-0.18488047749952397,SR,SR_mean,core,GradientBoosting
92,-1.1896769037834747,1.398863670326277,1.9792793055062259,-0.16666666666666669,SR,SR_mean,core,GradientBoosting
93,-1.9178810982795769,1.7324347251930297,2.1834288934212127,-0.16666666666666669,SR,SR_mean,core,GradientBoosting
94,0.008026439543419861,0.6703279498918229,0.7967401198079473,0.30952380952380953,SR,SR_mean,core,GradientBoosting
95,-0.625702896946243,1.25972542125001,1.4921791551059014,-0.4047619047619048,SR,SR_mean,core,GradientBoosting
96,0.12775342763538822,0.863330543772782,1.117714674700586,0.13333333333333333,SR,SR_mean,core,GradientBoosting
97,0.4678187499953117,0.6234393620441712,0.8649186242468655,0.7166666666666667,SR,SR_mean,core,GradientBoosting
98,0.1633861365457281,0.9767236440581192,1.303944571532981,0.5499999999999999,SR,SR_mean,core,GradientBoosting
99,0.195871746035731,0.4844845851666425,0.5834143462563957,0.80511756018254,SR,SR_mean,core,GradientBoosting
100,-0.623162670387092,1.6709245039521108,2.0418631415587707,0.09523809523809526,SR,SR_mean,core,GradientBoosting
1,0.542228320501482,0.7489547297159832,0.9057715870448354,0.8499999999999999,SR,SR_mean,core,XGBoost
2,0.37547384436478215,0.7202434310913087,0.8887375517390433,0.7999999999999999,SR,SR_mean,core,XGBoost
3,-0.01151752344630741,1.2496460308498805,1.3056917573608973,0.13333333333333333,SR,SR_mean,core,XGBoost
4,-0.6296090553890277,1.1857847146987917,1.624221865348612,0.4523809523809524,SR,SR_mean,core,XGBoost
5,-0.3901911884893452,1.2084594321250914,1.5072296157936107,0.09523809523809526,SR,SR_mean,core,XGBoost
6,0.022560251278829324,1.0440167829725477,1.2776185658796433,0.43333333333333335,SR,SR_mean,core,XGBoost
7,-0.14335184156743663,1.3092772428724502,1.74874990195244,0.2833333333333333,SR,SR_mean,core,XGBoost
8,0.20888469260326248,0.8367904239230685,0.9888531798551585,0.5166666666666667,SR,SR_mean,core,XGBoost
9,-0.49903302417665873,1.3025300393104553,1.4656685538516094,-0.4285714285714286,SR,SR_mean,core,XGBoost
10,0.538639197087395,0.45786011791229253,0.5354038128317969,0.7142857142857144,SR,SR_mean,core,XGBoost
11,-0.13954855432672697,1.2362045012580023,1.4244539352262815,-0.025104822262671692,SR,SR_mean,core,XGBoost
12,-4.593456820572661,0.8103870243496365,1.3193879053504252,0.19999999999999998,SR,SR_mean,core,XGBoost
13,-0.5958823301956733,0.9808367943233915,1.107272007255699,0.8284591346681658,SR,SR_mean,core,XGBoost
14,-0.35753875214558417,1.5346022830009463,1.7497060163619913,-0.1666666666666667,SR,SR_mean,core,XGBoost
15,-2.325932312180266,1.260766014099121,1.5383406954846104,-0.4191691916696407,SR,SR_mean,core,XGBoost
16,-0.04128018210841966,1.061281007978651,1.5551291341583962,0.19999999999999998,SR,SR_mean,core,XGBoost
17,0.0437387032971136,1.059658857345581,1.221538232082997,0.25,SR,SR_mean,core,XGBoost
18,-0.15417771267229186,1.423468854268392,1.5914752913735508,0.21666666666666667,SR,SR_mean,core,XGBoost
19,-0.5970354750485838,0.7081293883323668,0.911763366664765,0.6190476190476191,SR,SR_mean,core,XGBoost
20,-0.41544604284985476,0.8664184708595277,0.9954697663118647,0.4523809523809524,SR,SR_mean,core,XGBoost
21,0.5545992991805759,0.7569884115854898,0.8569069814919078,0.7999999999999999,SR,SR_mean,core,XGBoost
22,0.33040708445799827,0.5388022130330401,0.7088176754611945,0.25941649671427414,SR,SR_mean,core,XGBoost
23,0.23145455463823683,1.0924162940979005,1.2258371413450837,0.7166666666666667,SR,SR_mean,core,XGBoost
24,0.40733891005247647,0.9000078639984133,0.9696362992101644,0.7380952380952381,SR,SR_mean,core,XGBoost
25,-1.1308018331998095,1.3007067914009094,1.8935944587221953,-0.19047619047619052,SR,SR_mean,core,XGBoost
26,-2.039465559675249,0.9196273769802517,1.1418154747725708,0.31666666666666665,SR,SR_mean,core,XGBoost
27,-1.6953846612773522,0.9451801516215007,1.117899991078292,-0.21666666666666667,SR,SR_mean,core,XGBoost
28,-0.4493613733817876,1.027475213792589,1.1912148183619808,0.5499999999999999,SR,SR_mean,core,XGBoost
29,0.21407028028848807,1.3718060870170592,1.593312185489775,0.523809523809524,SR,SR_mean,core,XGBoost
30,0.011712057510658735,1.0033800210952757,1.407456369420064,0.22754898976351917,SR,SR_mean,core,XGBoost
31,-0.29838207024825203,1.0154511595831976,1.1093970231486223,0.45,SR,SR_mean,core,XGBoost
32,-0.32174629970793767,1.1822532323201498,1.4186635783178054,0.15,SR,SR_mean,core,XGBoost
33,0.12225233548465753,1.0422580091688367,1.337810687561453,0.6333333333333333,SR,SR_mean,core,XGBoost
34,-0.09814673941524243,1.1131775534152986,1.3374835961658968,0.2142857142857143,SR,SR_mean,core,XGBoost
35,-1.4751209272793244,1.5932721662521363,1.9867814233180419,-0.27545404024004955,SR,SR_mean,core,XGBoost
36,-0.49090699764885004,1.085121922387017,1.2851531567983705,0.26666666666666666,SR,SR_mean,core,XGBoost
37,-0.13793234465326298,1.620786093817817,1.8810031330001917,0.09999999999999999,SR,SR_mean,core,XGBoost
38,0.23173102434448567,0.9157367439270018,0.9648553827877263,0.4769916229907622,SR,SR_mean,core,XGBoost
39,0.3654125947423702,0.5549767203330995,0.6802723613240191,0.8095238095238096,SR,SR_mean,core,XGBoost
40,0.8790167703812672,0.3500718338489533,0.4453346028473299,0.934148484292342,SR,SR_mean,core,XGBoost
41,-0.8925714017973676,1.3455836688147649,1.7800368717780313,0.16666666666666669,SR,SR_mean,core,XGBoost
42,-0.005432884187699383,0.9176006380716962,1.1882868541480764,0.09999999999999999,SR,SR_mean,core,XGBoost
43,-0.14070543278035808,0.9405476116604277,1.3205768209912745,0.07531446678801507,SR,SR_mean,core,XGBoost
44,-1.0021659977288486,1.517388474225998,1.6780989073276222,0.3233590907165799,SR,SR_mean,core,XGBoost
45,-0.8510384269628779,1.0814316003322602,1.5009795442649816,0.1666666666666667,SR,SR_mean,core,XGBoost
46,-0.3172841917330089,1.1418574197557239,1.4526636026040556,-0.11666666666666665,SR,SR_mean,core,XGBoost
47,0.35658127800133876,0.7261943834092881,0.913404157968362,0.7333333333333334,SR,SR_mean,core,XGBoost
48,0.3015162438935989,1.0286577076382106,1.1334645878458551,0.75,SR,SR_mean,core,XGBoost
49,-0.36655001625856287,1.1421414761543272,1.4625852192281183,0.4819626927118799,SR,SR_mean,core,XGBoost
50,-0.2120672771945058,0.9497047047615053,1.3881398105357523,0.2380952380952381,SR,SR_mean,core,XGBoost
51,-0.5784896528955665,1.2178181432088218,1.6603287848241002,0.06666666666666667,SR,SR_mean,core,XGBoost
52,-0.05293919381560075,0.6070881824493407,0.8782289547720421,0.25,SR,SR_mean,core,XGBoost
53,-0.19682329918988217,0.7762830859290227,0.8477605654540202,0.19999999999999998,SR,SR_mean,core,XGBoost
54,-0.8023191627746715,1.9594412262439729,2.2646858429580634,-0.38095238095238104,SR,SR_mean,core,XGBoost
55,0.07550906220929365,1.0156295518875122,1.1658068748028847,0.5714285714285715,SR,SR_mean,core,XGBoost
56,-0.5189177930267541,1.4855912946065266,1.9068342360874388,-0.21666666666666667,SR,SR_mean,core,XGBoost
57,-3.7697639905367506,0.8650657978057861,0.9662488206204051,0.2203706386767634,SR,SR_mean,core,XGBoost
58,-0.4445688784670314,1.2190086190965441,1.485218446526928,0.4184137043778615,SR,SR_mean,core,XGBoost
59,-1.4327228237324219,1.1278517541885376,1.3653598468517731,-0.2155727271443866,SR,SR_mean,core,XGBoost
60,0.2878827835674024,0.7650946700572969,0.9109360878179734,0.7142857142857144,SR,SR_mean,core,XGBoost
61,0.16378813931879388,1.1378698109520806,1.245116164701404,0.48333333333333334,SR,SR_mean,core,XGBoost
62,-0.5525588923762865,1.5290603786044652,1.8089004168051361,0.25941649671427414,SR,SR_mean,core,XGBoost
63,0.22174582852517466,0.9127984029981826,1.1388341346064803,0.48333333333333334,SR,SR_mean,core,XGBoost
64,0.4919817068232425,0.5222355203628539,0.6744410140646492,0.7142857142857144,SR,SR_mean,core,XGBoost
65,-0.37592560699943856,0.9400803885459899,1.3885466606552912,0.22754898976351917,SR,SR_mean,core,XGBoost
66,-0.7716220410147052,1.4760299530029297,1.7106794714173126,-0.05882560647712125,SR,SR_mean,core,XGBoost
67,-0.15067513252992293,0.9355237577226426,1.096353505988255,0.43333333333333335,SR,SR_mean,core,XGBoost
68,-0.6309434228792494,1.2923406878577337,1.609335348482853,0.049999999999999996,SR,SR_mean,core,XGBoost
69,0.4703472315610828,0.7971879196166993,0.9997518154236565,0.7857142857142858,SR,SR_mean,core,XGBoost
70,-0.006780204299669856,0.9588796253204346,1.4278368548400169,0.27545404024004955,SR,SR_mean,core,XGBoost
71,0.1346320398167784,0.832230718400743,1.3585725485760192,0.38333333333333336,SR,SR_mean,core,XGBoost
72,-0.2085634602986941,1.087936181810167,1.3379558767674908,0.5166666666666667,SR,SR_mean,core,XGBoost
73,0.07327639360373273,0.9924558243221706,1.1821950917710442,0.5333333333333333,SR,SR_mean,core,XGBoost
74,-1.7566709037001615,1.305131264925003,1.6476143513438408,-0.09523809523809526,SR,SR_mean,core,XGBoost
75,0.3108964574036732,0.7989397678375245,1.0404570905338735,0.7857142857142858,SR,SR_mean,core,XGBoost
76,0.29181687044307947,0.9509672461615667,1.1018642478924485,0.8284591346681658,SR,SR_mean,core,XGBoost
77,-0.3866462082535247,1.5498935686747233,1.8784516852487418,0.11715583722580122,SR,SR_mean,core,XGBoost
78,0.1842703752174153,1.0394480260213215,1.261400502820829,0.5833333333333334,SR,SR_mean,core,XGBoost
79,-1.7709432091220751,0.8047286801338196,1.071233105443894,0.1197626261913259,SR,SR_mean,core,XGBoost
80,0.28711792576166006,0.6680723524093628,0.7308125123256917,0.6904761904761906,SR,SR_mean,core,XGBoost
81,-0.4628035988150725,1.0252977286444769,1.4450328562456087,0.1924703040138163,SR,SR_mean,core,XGBoost
82,0.19589258679225385,0.6146436254713269,0.7070163524182743,0.5355695416036628,SR,SR_mean,core,XGBoost
83,-0.1642979033867873,0.9821771960788305,1.2812841300260147,0.5666666666666667,SR,SR_mean,core,XGBoost
84,-0.0030433113183852,1.2707839903831482,1.5340440598629503,0.28571428571428575,SR,SR_mean,core,XGBoost
85,0.16321083956584592,1.198033935070038,1.395841315352254,0.29940656547831473,SR,SR_mean,core,XGBoost
86,0.13872818613056592,0.7583046349419487,0.94090634101575,0.6527253788294639,SR,SR_mean,core,XGBoost
87,0.03575964258511921,1.0274414087931314,1.2449825950155102,0.3666666666666667,SR,SR_mean,core,XGBoost
88,0.2671668352083435,0.9929593454996747,1.1784445083449973,0.5,SR,SR_mean,core,XGBoost
89,0.1995627754498388,0.7471232831478118,1.030372683608715,0.6190476190476191,SR,SR_mean,core,XGBoost
90,-0.5183982415412738,1.4170231370925903,1.8927203075216603,-0.261904761904762,SR,SR_mean,core,XGBoost
91,-0.5623213090141417,0.9385402836269804,1.3836487857833883,0.016666666666666666,SR,SR_mean,core,XGBoost
92,-0.9731454847417218,1.2687552892896865,1.8788695112914164,-0.43333333333333335,SR,SR_mean,core,XGBoost
93,-1.0496618713664376,1.4918081084357366,1.8299801075045978,0.11666666666666665,SR,SR_mean,core,XGBoost
94,0.13532156149703622,0.6624160399436949,0.7438647054114393,0.5988131309566295,SR,SR_mean,core,XGBoost
95,-0.09905112595699395,1.1338841710090637,1.226900452948073,0.19047619047619052,SR,SR_mean,core,XGBoost
96,0.33067037895947693,0.8295072441101073,0.979109669688336,0.6666666666666667,SR,SR_mean,core,XGBoost
97,0.23781977839167823,0.7729701652526857,1.0350809162477363,0.5166666666666667,SR,SR_mean,core,XGBoost
98,0.17780986258525688,1.0042775766584608,1.2926553073344191,0.31666666666666665,SR,SR_mean,core,XGBoost
99,-0.226006614292793,0.6145411267280577,0.7203786780568544,0.46355253465055324,SR,SR_mean,core,XGBoost
100,-0.2605855183191772,1.5701910495758056,1.7994167685485574,-0.14285714285714288,SR,SR_mean,core,XGBoost
1,0.662803403886615,0.6223069619709523,0.7773844043070034,0.8833333333333333,SR,SR_mean,engineered,LinearRegression
2,-0.6114615604700306,1.2358054014786084,1.4276054265617903,0.6833333333333333,SR,SR_mean,engineered,LinearRegression
3,-1.4402557575980168,1.4464590466165852,2.0280171818440347,0.4666666666666666,SR,SR_mean,engineered,LinearRegression
4,-2.6120875218301975,1.179381342352412,2.4181474021437888,0.4523809523809524,SR,SR_mean,engineered,LinearRegression
5,0.14641477442349704,0.8802075561655751,1.18104269574029,0.7619047619047621,SR,SR_mean,engineered,LinearRegression
6,-0.343938901227812,1.12259317528931,1.4981178500097652,0.0,SR,SR_mean,engineered,LinearRegression
7,-1.1667421738082124,1.3179938169094072,2.4073618486351314,0.43333333333333335,SR,SR_mean,engineered,LinearRegression
8,-2.0342685385975496,1.1145774406343665,1.9365955409731466,0.19999999999999998,SR,SR_mean,engineered,LinearRegression
9,0.03259795210416716,0.8953704899232849,1.1774261336567315,0.8571428571428572,SR,SR_mean,engineered,LinearRegression
10,-0.6319550911545417,0.6712325075341911,1.0069669444889273,0.5714285714285715,SR,SR_mean,engineered,LinearRegression
11,-1.2519272144692555,1.3576173432058343,2.002438408351199,0.31666666666666665,SR,SR_mean,engineered,LinearRegression
12,-13.857552866632023,1.083698379262991,2.1503343665689494,0.08333333333333334,SR,SR_mean,engineered,LinearRegression
13,-0.20953462385807797,0.7767168320518506,0.9639689385263038,0.5833333333333334,SR,SR_mean,engineered,LinearRegression
14,0.14517120886667656,1.1392187687957294,1.388444542551808,0.6904761904761906,SR,SR_mean,engineered,LinearRegression
15,-0.22737688864167915,0.653311665387339,0.9345118150253301,0.6190476190476191,SR,SR_mean,engineered,LinearRegression
16,-1.3382696212711434,1.2329937866894045,2.3303972002871136,0.41666666666666663,SR,SR_mean,engineered,LinearRegression
17,-1.6535262453065735,1.2468796611569308,2.034840948246656,0.21666666666666667,SR,SR_mean,engineered,LinearRegression
18,0.028296618465005308,1.305598256259398,1.460260761463817,0.43333333333333335,SR,SR_mean,engineered,LinearRegression
19,-1.02348494467746,0.7445795650694185,1.026301221956543,0.8095238095238096,SR,SR_mean,engineered,LinearRegression
20,-0.13066975581632234,0.586350347691637,0.8897117024036768,0.07142857142857144,SR,SR_mean,engineered,LinearRegression
